season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour
4,0,1,1,13.94,18.18,87,11.047537788079788,0.0,10.0,10.0,1,11,9,1
4,0,1,1,13.12,17.425,93,9.971687847714287,0.0,5.0,5.0,1,11,9,2
4,0,1,1,13.12,17.425,93,9.816925992539993,0.0,4.0,4.0,1,11,9,3
4,0,1,1,13.12,17.425,87,9.165185538445034,0.0,4.0,4.0,1,11,9,4
4,0,1,1,12.3,16.665,87,9.713355989737476,0.0,28.0,28.0,1,11,9,5
4,0,1,1,12.3,16.665,87,8.09921683047961,0.0,98.0,98.0,1,11,9,6
4,0,1,1,12.3,16.665,87,8.193372485997369,0.0,300.0,300.0,1,11,9,7
4,0,1,1,13.12,17.425,93,8.182766566548768,19.0,437.0,456.0,1,11,9,8
4,0,1,1,13.94,18.18,93,8.430408681040136,22.0,197.0,219.0,1,11,9,9
4,0,1,1,16.4,20.455,76,7.0015,16.0,89.0,105.0,1,11,9,10
4,0,1,1,18.86,22.725,67,11.0014,21.0,131.0,152.0,1,11,9,11
4,0,1,1,20.5,24.24,51,11.0014,24.0,156.0,180.0,1,11,9,12
4,0,1,1,20.5,24.24,51,11.0014,31.0,136.0,167.0,1,11,9,13
4,0,1,1,21.32,25.0,48,11.0014,26.0,153.0,179.0,1,11,9,14
4,0,1,1,21.32,25.0,45,15.0013,21.0,130.0,151.0,1,11,9,15
4,0,1,1,21.32,25.0,48,12.998,24.0,257.0,281.0,1,11,9,16
4,0,1,1,18.86,22.725,63,7.0015,27.0,458.0,485.0,1,11,9,17
4,0,1,1,18.04,21.97,67,7.0015,21.0,387.0,408.0,1,11,9,18
4,0,1,1,18.04,21.97,72,7.0015,12.0,292.0,304.0,1,11,9,19
4,0,1,1,18.04,21.97,77,6.365062717554347,18.0,201.0,219.0,1,11,9,20
4,0,1,1,16.4,20.455,87,6.812716105269623,9.0,152.0,161.0,1,11,9,21
4,0,1,1,16.4,20.455,87,6.584424414049855,9.0,105.0,114.0,1,11,9,22
4,0,1,1,15.58,19.695,87,6.914437476196241,5.0,61.0,66.0,1,11,9,23
4,0,1,1,16.4,20.455,87,6.040685030398112,0.0,24.0,24.0,1,11,10,0
4,0,1,2,16.4,20.455,87,5.67573971684515,1.0,10.0,11.0,1,11,10,1
4,0,1,2,15.58,19.695,94,5.36653683203888,0.0,5.0,5.0,1,11,10,2
4,0,1,1,15.58,19.695,94,6.0032,0.0,11.0,11.0,1,11,10,3
4,0,1,1,15.58,19.695,94,6.0032,1.0,2.0,3.0,1,11,10,4
4,0,1,2,14.76,17.425,100,8.9981,1.0,22.0,23.0,1,11,10,5
4,0,1,2,14.76,17.425,100,8.9981,4.0,110.0,114.0,1,11,10,6
4,0,1,2,15.58,19.695,94,11.0014,6.0,266.0,272.0,1,11,10,7
4,0,1,2,16.4,20.455,94,6.0032,18.0,418.0,436.0,1,11,10,8
4,0,1,2,17.22,21.21,94,7.0015,23.0,188.0,211.0,1,11,10,9
4,0,1,2,18.04,21.97,88,15.0013,17.0,100.0,117.0,1,11,10,10
4,0,1,2,18.86,22.725,67,26.0027,9.0,99.0,108.0,1,11,10,11
4,0,1,2,17.22,21.21,67,23.9994,18.0,149.0,167.0,1,11,10,12
4,0,1,3,14.76,16.665,81,23.9994,9.0,87.0,96.0,1,11,10,13
4,0,1,3,14.76,16.665,87,19.0012,6.0,58.0,64.0,1,11,10,14
4,0,1,3,14.76,16.665,81,19.9995,5.0,57.0,62.0,1,11,10,15
4,0,1,3,14.76,17.425,81,15.0013,6.0,67.0,73.0,1,11,10,16
4,0,1,3,14.76,17.425,81,15.0013,9.0,168.0,177.0,1,11,10,17
4,0,1,2,14.76,17.425,81,11.0014,10.0,263.0,273.0,1,11,10,18
4,0,1,2,14.76,17.425,71,15.0013,19.0,192.0,211.0,1,11,10,19
4,0,1,2,14.76,16.665,62,19.0012,8.0,160.0,168.0,1,11,10,20
4,0,1,1,14.76,16.665,57,16.9979,6.0,130.0,136.0,1,11,10,21
4,0,1,1,14.76,16.665,53,19.0012,5.0,84.0,89.0,1,11,10,22
4,0,1,2,13.94,16.665,57,11.0014,9.0,73.0,82.0,1,11,10,23
4,1,0,1,13.94,15.91,53,16.9979,10.0,56.0,66.0,1,11,11,0
4,1,0,1,13.12,15.15,57,22.0028,3.0,16.0,19.0,1,11,11,1
4,1,0,1,13.12,14.395,57,19.0012,1.0,10.0,11.0,1,11,11,2
4,1,0,1,12.3,14.395,61,12.998,0.0,6.0,6.0,1,11,11,3
4,1,0,1,12.3,14.395,61,12.998,0.0,8.0,8.0,1,11,11,4
4,1,0,1,12.3,14.395,49,16.9979,0.0,13.0,13.0,1,11,11,5
4,1,0,1,11.48,12.88,45,22.0028,0.0,46.0,46.0,1,11,11,6
4,1,0,1,11.48,13.635,45,16.9979,5.0,116.0,121.0,1,11,11,7
4,1,0,1,12.3,13.635,42,23.9994,9.0,249.0,258.0,1,11,11,8
4,1,0,1,13.12,14.395,45,30.0026,15.0,186.0,201.0,1,11,11,9
4,1,0,1,13.12,13.635,42,36.9974,38.0,162.0,200.0,1,11,11,10
4,1,0,1,13.94,14.395,42,32.9975,20.0,150.0,170.0,1,11,11,11
4,1,0,1,13.94,14.395,42,31.0009,41.0,198.0,239.0,1,11,11,12
4,1,0,1,15.58,19.695,37,36.9974,57.0,179.0,236.0,1,11,11,13
4,1,0,1,15.58,19.695,37,31.0009,64.0,183.0,247.0,1,11,11,14
4,1,0,1,14.76,16.665,37,27.9993,29.0,187.0,216.0,1,11,11,15
4,1,0,1,14.76,16.665,34,22.0028,49.0,189.0,238.0,1,11,11,16
4,1,0,1,13.94,15.15,39,22.0028,24.0,286.0,310.0,1,11,11,17
4,1,0,1,13.94,15.91,39,16.9979,23.0,185.0,208.0,1,11,11,18
4,1,0,1,13.12,15.91,39,11.0014,17.0,182.0,199.0,1,11,11,19
4,1,0,1,13.12,15.91,39,12.998,12.0,97.0,109.0,1,11,11,20
4,1,0,1,12.3,15.15,45,11.0014,4.0,79.0,83.0,1,11,11,21
4,1,0,1,13.12,15.91,39,12.998,13.0,78.0,91.0,1,11,11,22
4,1,0,1,12.3,15.91,45,6.0032,6.0,67.0,73.0,1,11,11,23
4,0,0,1,9.84,12.12,60,8.9981,12.0,52.0,64.0,1,11,12,0
4,0,0,1,9.84,12.12,60,8.9981,9.0,45.0,54.0,1,11,12,1
4,0,0,1,9.84,12.88,65,6.0032,7.0,39.0,46.0,1,11,12,2
4,0,0,1,9.84,12.12,70,8.9981,4.0,13.0,17.0,1,11,12,3
4,0,0,1,8.2,10.605,80,8.9981,0.0,7.0,7.0,1,11,12,4
4,0,0,1,9.02,12.88,75,6.0032,1.0,3.0,4.0,1,11,12,5
4,0,0,1,9.02,11.365,75,11.0014,0.0,7.0,7.0,1,11,12,6
4,0,0,1,9.02,11.365,75,12.998,3.0,24.0,27.0,1,11,12,7
4,0,0,1,10.66,12.88,70,12.998,14.0,87.0,101.0,1,11,12,8
4,0,0,1,12.3,15.15,61,11.0014,18.0,142.0,160.0,1,11,12,9
4,0,0,1,13.94,15.91,61,19.0012,62.0,170.0,232.0,1,11,12,10
4,0,0,1,15.58,19.695,54,19.0012,102.0,213.0,315.0,1,11,12,11
4,0,0,1,18.04,21.97,44,19.0012,142.0,224.0,366.0,1,11,12,12
4,0,0,1,19.68,23.485,36,19.0012,128.0,225.0,353.0,1,11,12,13
4,0,0,1,20.5,24.24,36,19.9995,191.0,244.0,435.0,1,11,12,14
4,0,0,1,21.32,25.0,29,19.0012,165.0,221.0,386.0,1,11,12,15
4,0,0,1,21.32,25.0,32,16.9979,137.0,224.0,361.0,1,11,12,16
4,0,0,1,20.5,24.24,34,16.9979,92.0,193.0,285.0,1,11,12,17
4,0,0,1,17.22,21.21,58,12.998,53.0,150.0,203.0,1,11,12,18
4,0,0,1,17.22,21.21,50,16.9979,32.0,139.0,171.0,1,11,12,19
4,0,0,1,17.22,21.21,50,19.0012,31.0,101.0,132.0,1,11,12,20
4,0,0,1,17.22,21.21,47,19.0012,19.0,103.0,122.0,1,11,12,21
4,0,0,1,17.22,21.21,47,16.9979,30.0,88.0,118.0,1,11,12,22
4,0,0,1,16.4,20.455,58,11.0014,23.0,78.0,101.0,1,11,12,23
4,0,0,2,16.4,20.455,58,12.998,12.0,61.0,73.0,1,11,13,0
4,0,0,2,14.76,17.425,66,12.998,13.0,58.0,71.0,1,11,13,1
4,0,0,1,14.76,18.18,57,7.0015,9.0,48.0,57.0,1,11,13,2
4,0,0,2,14.76,17.425,62,8.9981,8.0,20.0,28.0,1,11,13,3
4,0,0,2,14.76,17.425,62,8.9981,1.0,5.0,6.0,1,11,13,4
4,0,0,1,13.94,16.665,61,11.0014,2.0,3.0,5.0,1,11,13,5
4,0,0,1,13.94,16.665,66,8.9981,5.0,18.0,23.0,1,11,13,6
4,0,0,1,13.94,15.91,66,15.0013,13.0,30.0,43.0,1,11,13,7
4,0,0,1,13.94,17.425,66,6.0032,24.0,55.0,79.0,1,11,13,8
4,0,0,1,16.4,20.455,54,19.0012,38.0,97.0,135.0,1,11,13,9
4,0,0,1,18.04,21.97,44,22.0028,63.0,178.0,241.0,1,11,13,10
4,0,0,1,18.86,22.725,40,27.9993,108.0,187.0,295.0,1,11,13,11
4,0,0,2,21.32,25.0,29,27.9993,112.0,242.0,354.0,1,11,13,12
4,0,0,2,21.32,25.0,29,27.9993,105.0,234.0,339.0,1,11,13,13
4,0,0,2,22.14,25.76,28,32.9975,108.0,263.0,371.0,1,11,13,14
4,0,0,2,20.5,24.24,42,22.0028,89.0,221.0,310.0,1,11,13,15
4,0,0,2,22.14,25.76,28,26.0027,93.0,226.0,319.0,1,11,13,16
4,0,0,1,21.32,25.0,27,22.0028,44.0,187.0,231.0,1,11,13,17
4,0,0,1,21.32,25.0,27,22.0028,35.0,155.0,190.0,1,11,13,18
4,0,0,1,20.5,24.24,29,23.9994,36.0,121.0,157.0,1,11,13,19
4,0,0,1,20.5,24.24,31,23.9994,24.0,115.0,139.0,1,11,13,20
4,0,0,1,19.68,23.485,36,16.9979,19.0,76.0,95.0,1,11,13,21
4,0,0,1,19.68,23.485,41,26.0027,25.0,64.0,89.0,1,11,13,22
4,0,0,1,18.86,22.725,51,19.9995,18.0,49.0,67.0,1,11,13,23
4,0,1,1,18.86,22.725,59,19.0012,8.0,22.0,30.0,1,11,14,0
4,0,1,1,18.86,22.725,63,19.9995,5.0,6.0,11.0,1,11,14,1
4,0,1,1,18.86,22.725,63,23.9994,7.0,10.0,17.0,1,11,14,2
4,0,1,1,18.04,21.97,67,19.0012,4.0,3.0,7.0,1,11,14,3
4,0,1,1,18.04,21.97,67,15.0013,0.0,5.0,5.0,1,11,14,4
4,0,1,2,18.04,21.97,67,16.9979,0.0,19.0,19.0,1,11,14,5
4,0,1,2,18.04,21.97,72,15.0013,10.0,104.0,114.0,1,11,14,6
4,0,1,1,18.04,21.97,72,16.9979,11.0,311.0,322.0,1,11,14,7
4,0,1,2,18.86,22.725,67,12.998,27.0,425.0,452.0,1,11,14,8
4,0,1,2,19.68,23.485,67,22.0028,29.0,204.0,233.0,1,11,14,9
4,0,1,2,20.5,24.24,63,19.0012,26.0,85.0,111.0,1,11,14,10
4,0,1,2,22.14,25.76,60,19.0012,22.0,106.0,128.0,1,11,14,11
4,0,1,1,22.96,26.515,56,19.9995,36.0,166.0,202.0,1,11,14,12
4,0,1,1,24.6,31.06,49,26.0027,50.0,153.0,203.0,1,11,14,13
4,0,1,1,25.42,31.06,46,30.0026,47.0,138.0,185.0,1,11,14,14
4,0,1,1,26.24,31.06,44,22.0028,53.0,142.0,195.0,1,11,14,15
4,0,1,1,25.42,31.06,46,27.9993,51.0,264.0,315.0,1,11,14,16
4,0,1,1,25.42,31.06,46,16.9979,55.0,464.0,519.0,1,11,14,17
4,0,1,1,22.96,26.515,56,19.0012,29.0,460.0,489.0,1,11,14,18
4,0,1,1,24.6,31.06,53,19.9995,28.0,274.0,302.0,1,11,14,19
4,0,1,1,24.6,31.06,53,23.9994,30.0,210.0,240.0,1,11,14,20
4,0,1,1,24.6,31.06,53,23.9994,37.0,176.0,213.0,1,11,14,21
4,0,1,1,23.78,27.275,56,23.9994,17.0,96.0,113.0,1,11,14,22
4,0,1,1,22.96,26.515,64,19.9995,13.0,48.0,61.0,1,11,14,23
4,0,1,1,22.96,26.515,64,23.9994,7.0,15.0,22.0,1,11,15,0
4,0,1,1,22.96,26.515,60,19.9995,5.0,5.0,10.0,1,11,15,1
4,0,1,1,22.96,26.515,64,16.9979,7.0,8.0,15.0,1,11,15,2
4,0,1,2,22.14,25.76,68,22.0028,0.0,4.0,4.0,1,11,15,3
4,0,1,1,22.96,26.515,64,19.9995,1.0,6.0,7.0,1,11,15,4
4,0,1,1,22.14,25.76,68,19.0012,2.0,26.0,28.0,1,11,15,5
4,0,1,2,22.96,26.515,64,6.0032,4.0,104.0,108.0,1,11,15,6
4,0,1,2,22.14,25.76,68,11.0014,21.0,298.0,319.0,1,11,15,7
4,0,1,2,22.14,25.76,68,7.0015,27.0,453.0,480.0,1,11,15,8
4,0,1,2,22.96,26.515,64,6.0032,26.0,174.0,200.0,1,11,15,9
4,0,1,2,22.96,26.515,64,19.0012,23.0,115.0,138.0,1,11,15,10
4,0,1,2,22.96,26.515,64,12.998,18.0,116.0,134.0,1,11,15,11
4,0,1,2,22.14,25.76,68,13.483571458305411,28.0,148.0,176.0,1,11,15,12
4,0,1,3,22.14,25.76,60,15.0013,21.0,132.0,153.0,1,11,15,13
4,0,1,2,22.14,25.76,60,19.0012,27.0,120.0,147.0,1,11,15,14
4,0,1,2,22.14,25.76,60,8.9981,36.0,155.0,191.0,1,11,15,15
4,0,1,2,21.32,25.0,68,8.9981,31.0,240.0,271.0,1,11,15,16
4,0,1,2,20.5,24.24,72,12.998,29.0,422.0,451.0,1,11,15,17
4,0,1,2,20.5,24.24,72,19.0012,27.0,414.0,441.0,1,11,15,18
4,0,1,2,20.5,24.24,72,23.9994,27.0,259.0,286.0,1,11,15,19
4,0,1,2,19.68,23.485,82,8.9981,26.0,212.0,238.0,1,11,15,20
4,0,1,2,20.5,24.24,77,6.0032,23.0,145.0,168.0,1,11,15,21
4,0,1,2,18.86,22.725,88,7.0015,19.0,109.0,128.0,1,11,15,22
4,0,1,2,18.86,22.725,94,7.0015,14.0,66.0,80.0,1,11,15,23
4,0,1,2,18.86,22.725,94,6.145811297291763,5.0,26.0,31.0,1,11,16,0
4,0,1,3,18.86,22.725,94,6.0032,0.0,5.0,5.0,1,11,16,1
4,0,1,2,18.86,22.725,94,7.0015,4.0,6.0,10.0,1,11,16,2
4,0,1,2,18.86,22.725,94,7.0015,2.0,3.0,5.0,1,11,16,3
4,0,1,2,18.04,21.97,100,15.0013,1.0,3.0,4.0,1,11,16,4
4,0,1,3,18.86,22.725,94,7.0015,0.0,13.0,13.0,1,11,16,5
4,0,1,2,18.86,22.725,94,6.0032,4.0,52.0,56.0,1,11,16,6
4,0,1,3,18.86,22.725,94,6.939544015776793,7.0,130.0,137.0,1,11,16,7
4,0,1,3,18.86,22.725,94,4.802671868842435,9.0,223.0,232.0,1,11,16,8
4,0,1,3,18.86,22.725,94,4.713718121380144,5.0,77.0,82.0,1,11,16,9
4,0,1,3,18.86,22.725,94,6.573049173538742,4.0,32.0,36.0,1,11,16,10
4,0,1,3,18.86,22.725,94,6.0032,7.0,53.0,60.0,1,11,16,11
4,0,1,3,18.86,22.725,100,9.77681270210048,5.0,49.0,54.0,1,11,16,12
4,0,1,3,18.86,22.725,94,8.9981,6.0,52.0,58.0,1,11,16,13
4,0,1,2,18.86,22.725,100,8.9981,12.0,49.0,61.0,1,11,16,14
4,0,1,3,19.68,23.485,94,7.0015,16.0,50.0,66.0,1,11,16,15
4,0,1,3,19.68,23.485,94,7.0015,13.0,110.0,123.0,1,11,16,16
4,0,1,2,19.68,23.485,88,12.998,17.0,216.0,233.0,1,11,16,17
4,0,1,3,18.86,22.725,88,26.0027,13.0,176.0,189.0,1,11,16,18
4,0,1,3,18.86,22.725,88,26.0027,3.0,108.0,111.0,1,11,16,19
4,0,1,3,18.04,21.97,88,26.0027,5.0,94.0,99.0,1,11,16,20
4,0,1,3,18.04,21.97,88,19.0012,3.0,72.0,75.0,1,11,16,21
4,0,1,3,17.22,21.21,88,15.0013,1.0,45.0,46.0,1,11,16,22
4,0,1,3,17.22,21.21,88,8.9981,3.0,28.0,31.0,1,11,16,23
4,0,1,2,17.22,21.21,88,16.9979,2.0,22.0,24.0,1,11,17,0
4,0,1,2,17.22,21.21,82,11.0014,0.0,5.0,5.0,1,11,17,1
4,0,1,2,17.22,21.21,82,15.0013,0.0,5.0,5.0,1,11,17,2
4,0,1,2,17.22,21.21,77,22.0028,0.0,3.0,3.0,1,11,17,3
4,0,1,2,16.4,20.455,62,27.9993,1.0,3.0,4.0,1,11,17,4
4,0,1,3,13.94,15.15,71,22.0028,1.0,21.0,22.0,1,11,17,5
4,0,1,3,14.76,17.425,57,15.0013,3.0,72.0,75.0,1,11,17,6
4,0,1,3,13.94,15.91,61,19.0012,4.0,164.0,168.0,1,11,17,7
4,0,1,3,13.94,15.15,61,19.9995,12.0,343.0,355.0,1,11,17,8
4,0,1,2,13.94,15.15,61,22.0028,14.0,184.0,198.0,1,11,17,9
4,0,1,2,13.94,15.15,61,22.0028,7.0,74.0,81.0,1,11,17,10
4,0,1,3,13.12,15.15,66,22.0028,4.0,93.0,97.0,1,11,17,11
4,0,1,2,13.94,15.15,53,19.9995,6.0,115.0,121.0,1,11,17,12
4,0,1,2,13.94,15.15,49,30.0026,15.0,109.0,124.0,1,11,17,13
4,0,1,2,13.94,15.15,49,26.0027,5.0,105.0,110.0,1,11,17,14
4,0,1,2,13.94,15.15,49,30.0026,10.0,106.0,116.0,1,11,17,15
4,0,1,1,13.12,14.395,39,27.9993,8.0,187.0,195.0,1,11,17,16
4,0,1,1,13.12,14.395,42,26.0027,20.0,379.0,399.0,1,11,17,17
4,0,1,1,13.12,15.91,39,12.998,9.0,298.0,307.0,1,11,17,18
4,0,1,1,12.3,14.395,45,15.0013,7.0,210.0,217.0,1,11,17,19
4,0,1,1,12.3,14.395,42,19.0012,7.0,162.0,169.0,1,11,17,20
4,0,1,1,12.3,14.395,42,16.9979,3.0,113.0,116.0,1,11,17,21
4,0,1,1,10.66,12.12,52,16.9979,1.0,83.0,84.0,1,11,17,22
4,0,1,1,10.66,12.88,52,15.0013,0.0,58.0,58.0,1,11,17,23
4,0,1,1,10.66,12.88,48,11.0014,2.0,28.0,30.0,1,11,18,0
4,0,1,1,10.66,11.365,44,22.0028,0.0,10.0,10.0,1,11,18,1
4,0,1,1,9.84,11.365,44,15.0013,2.0,8.0,10.0,1,11,18,2
4,0,1,1,9.84,10.605,41,19.0012,0.0,2.0,2.0,1,11,18,3
4,0,1,1,9.02,11.365,44,11.0014,0.0,5.0,5.0,1,11,18,4
4,0,1,1,9.02,11.365,44,8.9981,0.0,22.0,22.0,1,11,18,5
4,0,1,1,9.02,12.88,44,6.0032,1.0,70.0,71.0,1,11,18,6
4,0,1,1,9.02,11.365,44,11.0014,5.0,211.0,216.0,1,11,18,7
4,0,1,1,9.02,11.365,44,12.998,6.0,369.0,375.0,1,11,18,8
4,0,1,1,10.66,12.88,41,12.998,6.0,207.0,213.0,1,11,18,9
4,0,1,1,10.66,12.12,41,19.0012,10.0,105.0,115.0,1,11,18,10
4,0,1,1,12.3,15.15,36,8.9981,18.0,122.0,140.0,1,11,18,11
4,0,1,1,13.12,16.665,33,11.625281753384408,22.0,143.0,165.0,1,11,18,12
4,0,1,1,13.94,15.91,31,15.0013,31.0,146.0,177.0,1,11,18,13
4,0,1,1,13.94,16.665,31,8.9981,31.0,123.0,154.0,1,11,18,14
4,0,1,1,13.94,16.665,29,8.9981,27.0,151.0,178.0,1,11,18,15
4,0,1,1,13.94,16.665,29,8.9981,19.0,190.0,209.0,1,11,18,16
4,0,1,1,13.12,16.665,31,8.9981,17.0,361.0,378.0,1,11,18,17
4,0,1,1,12.3,15.15,36,11.0014,16.0,312.0,328.0,1,11,18,18
4,0,1,1,11.48,13.635,41,11.0014,7.0,183.0,190.0,1,11,18,19
4,0,1,1,11.48,13.635,48,12.998,8.0,129.0,137.0,1,11,18,20
4,0,1,1,11.48,13.635,48,11.0014,3.0,108.0,111.0,1,11,18,21
4,0,1,1,10.66,13.635,52,7.0015,9.0,88.0,97.0,1,11,18,22
4,0,1,1,10.66,13.635,60,8.9981,5.0,54.0,59.0,1,11,18,23
4,0,0,1,10.66,12.88,56,12.998,4.0,49.0,53.0,1,11,19,0
4,0,0,1,10.66,11.365,52,19.9995,1.0,34.0,35.0,1,11,19,1
4,0,0,1,9.84,12.12,56,11.0014,12.0,34.0,46.0,1,11,19,2
4,0,0,1,10.66,12.12,48,16.9979,4.0,11.0,15.0,1,11,19,3
4,0,0,1,10.66,11.365,48,22.0028,4.0,4.0,8.0,1,11,19,4
4,0,0,1,9.84,11.365,56,16.9979,0.0,2.0,2.0,1,11,19,5
4,0,0,1,9.84,10.605,60,22.0028,2.0,10.0,12.0,1,11,19,6
4,0,0,1,9.84,11.365,60,16.9979,3.0,38.0,41.0,1,11,19,7
4,0,0,1,10.66,12.12,56,16.9979,12.0,80.0,92.0,1,11,19,8
4,0,0,1,11.48,12.88,52,19.9995,12.0,130.0,142.0,1,11,19,9
4,0,0,1,13.12,15.15,45,16.9979,35.0,165.0,200.0,1,11,19,10
4,0,0,1,14.76,18.94,40,16.27850818480756,50.0,183.0,233.0,1,11,19,11
4,0,0,1,16.4,20.455,35,19.0012,93.0,218.0,311.0,1,11,19,12
4,0,0,1,17.22,21.21,30,19.0012,118.0,245.0,363.0,1,11,19,13
4,0,0,1,17.22,21.21,32,19.9995,121.0,228.0,349.0,1,11,19,14
4,0,0,1,17.22,21.21,41,12.998,120.0,262.0,382.0,1,11,19,15
4,0,0,1,17.22,21.21,38,19.9995,99.0,188.0,287.0,1,11,19,16
4,0,0,1,16.4,20.455,40,12.998,61.0,171.0,232.0,1,11,19,17
4,0,0,1,15.58,19.695,46,8.9981,36.0,172.0,208.0,1,11,19,18
4,0,0,2,13.94,16.665,71,8.9981,33.0,149.0,182.0,1,11,19,19
4,0,0,2,14.76,18.18,57,7.0015,48.0,115.0,163.0,1,11,19,20
4,0,0,2,14.76,17.425,62,12.998,29.0,79.0,108.0,1,11,19,21
4,0,0,2,15.58,19.695,62,11.0014,26.0,80.0,106.0,1,11,19,22
4,0,0,1,15.58,19.695,62,15.0013,20.0,73.0,93.0,1,11,19,23
4,0,1,1,11.48,12.88,52,22.0028,1.0,19.0,20.0,1,12,1,0
4,0,1,1,10.66,12.12,60,19.0012,1.0,9.0,10.0,1,12,1,1
4,0,1,1,10.66,11.365,56,19.9995,1.0,8.0,9.0,1,12,1,2
4,0,1,1,10.66,12.12,56,16.9979,1.0,6.0,7.0,1,12,1,3
4,0,1,1,10.66,12.12,56,19.0012,0.0,1.0,1.0,1,12,1,4
4,0,1,1,10.66,12.12,56,16.9979,1.0,23.0,24.0,1,12,1,5
4,0,1,1,9.84,10.605,65,19.0012,5.0,92.0,97.0,1,12,1,6
4,0,1,1,9.84,10.605,65,23.9994,11.0,265.0,276.0,1,12,1,7
4,0,1,1,10.66,11.365,60,22.0028,15.0,462.0,477.0,1,12,1,8
4,0,1,1,12.3,13.635,52,22.0028,9.0,215.0,224.0,1,12,1,9
4,0,1,1,13.12,15.15,53,19.9995,7.0,86.0,93.0,1,12,1,10
4,0,1,1,13.94,15.91,49,16.9979,7.0,95.0,102.0,1,12,1,11
4,0,1,1,14.76,17.425,46,15.0013,9.0,139.0,148.0,1,12,1,12
4,0,1,1,16.4,20.455,40,15.0013,17.0,137.0,154.0,1,12,1,13
4,0,1,1,16.4,20.455,40,15.0013,20.0,130.0,150.0,1,12,1,14
4,0,1,1,16.4,20.455,40,15.0013,10.0,144.0,154.0,1,12,1,15
4,0,1,1,16.4,20.455,40,12.998,9.0,192.0,201.0,1,12,1,16
4,0,1,1,14.76,17.425,46,8.9981,9.0,409.0,418.0,1,12,1,17
4,0,1,1,14.76,18.18,43,7.0015,12.0,393.0,405.0,1,12,1,18
4,0,1,1,13.94,17.425,46,7.0015,9.0,219.0,228.0,1,12,1,19
4,0,1,1,13.94,17.425,46,7.0015,12.0,178.0,190.0,1,12,1,20
4,0,1,1,12.3,15.91,61,7.0015,8.0,154.0,162.0,1,12,1,21
4,0,1,1,12.3,16.665,61,7.028998715852756,5.0,99.0,104.0,1,12,1,22
4,0,1,1,10.66,14.395,70,6.0032,3.0,70.0,73.0,1,12,1,23
4,0,1,1,10.66,14.395,70,6.0032,6.0,32.0,38.0,1,12,2,0
4,0,1,1,9.84,14.395,75,6.432680953152991,1.0,14.0,15.0,1,12,2,1
4,0,1,1,9.84,14.395,75,6.591803241698601,0.0,10.0,10.0,1,12,2,2
4,0,1,1,9.02,13.635,80,6.210037528416143,0.0,1.0,1.0,1,12,2,3
4,0,1,1,9.02,13.635,80,6.079391974919814,0.0,3.0,3.0,1,12,2,4
4,0,1,1,9.02,12.88,80,6.0032,0.0,23.0,23.0,1,12,2,5
4,0,1,1,9.02,13.635,80,6.417757150931812,3.0,84.0,87.0,1,12,2,6
4,0,1,1,9.02,12.88,87,6.0032,6.0,199.0,205.0,1,12,2,7
4,0,1,1,9.84,14.395,87,9.545752402318119,13.0,432.0,445.0,1,12,2,8
4,0,1,1,11.48,15.91,81,13.127748767437035,12.0,234.0,246.0,1,12,2,9
4,0,1,1,12.3,14.395,75,15.0013,16.0,89.0,105.0,1,12,2,10
4,0,1,1,13.94,16.665,66,11.0014,18.0,142.0,160.0,1,12,2,11
4,0,1,1,14.76,17.425,57,8.9981,18.0,186.0,204.0,1,12,2,12
4,0,1,1,16.4,20.455,47,8.9981,19.0,188.0,207.0,1,12,2,13
4,0,1,1,17.22,21.21,44,7.0015,25.0,145.0,170.0,1,12,2,14
4,0,1,1,17.22,21.21,41,6.0032,24.0,175.0,199.0,1,12,2,15
4,0,1,1,17.22,21.21,41,6.0032,22.0,254.0,276.0,1,12,2,16
4,0,1,1,17.22,21.21,38,10.594535080688633,20.0,391.0,411.0,1,12,2,17
4,0,1,1,16.4,20.455,50,10.863166961477056,10.0,362.0,372.0,1,12,2,18
4,0,1,1,13.94,15.91,53,16.9979,13.0,252.0,265.0,1,12,2,19
4,0,1,1,15.58,19.695,40,19.0012,12.0,178.0,190.0,1,12,2,20
4,0,1,1,13.94,16.665,49,12.998,9.0,102.0,111.0,1,12,2,21
4,0,1,1,13.12,15.91,53,12.998,7.0,95.0,102.0,1,12,2,22
4,0,1,1,13.12,15.15,53,19.0012,14.0,81.0,95.0,1,12,2,23
4,0,0,1,12.3,14.395,56,16.9979,10.0,65.0,75.0,1,12,3,0
4,0,0,1,10.66,12.88,65,12.998,9.0,62.0,71.0,1,12,3,1
4,0,0,1,10.66,12.88,65,11.0014,9.0,41.0,50.0,1,12,3,2
4,0,0,1,9.84,12.12,70,8.9981,4.0,5.0,9.0,1,12,3,3
4,0,0,1,9.02,11.365,75,8.9981,1.0,7.0,8.0,1,12,3,4
4,0,0,1,9.84,12.88,70,6.0032,0.0,6.0,6.0,1,12,3,5
4,0,0,1,9.84,12.88,65,7.0015,1.0,10.0,11.0,1,12,3,6
4,0,0,1,9.02,12.88,75,6.0032,2.0,24.0,26.0,1,12,3,7
4,0,0,1,9.84,12.88,75,6.0032,1.0,62.0,63.0,1,12,3,8
4,0,0,1,10.66,13.635,70,7.0015,25.0,99.0,124.0,1,12,3,9
4,0,0,1,13.12,16.665,61,8.9981,22.0,173.0,195.0,1,12,3,10
